DATE	ASS_ASSIGNMENT	prediction
2013-10-21 12:30:00.000	Médical	11.3
2013-10-21 12:30:00.000	Nuit	0.0
2013-10-21 12:30:00.000	Prestataires	0.0
2013-10-21 12:30:00.000	RENAULT	0.4
2013-10-21 12:30:00.000	RTC	1.3
2013-10-21 12:30:00.000	Regulation Medicale	0.5
2013-10-21 12:30:00.000	SAP	0.2
2013-10-21 12:30:00.000	Services	29.3
2013-10-21 12:30:00.000	Tech. Axa	94.9
2013-10-21 12:30:00.000	Tech. Inter	14.0
2013-10-21 12:30:00.000	Tech. Total	23.5
2013-10-21 12:30:00.000	Téléphonie	882.7
2013-10-21 13:00:00.000	CAT	54.1
2013-10-21 13:00:00.000	CMS	0.0
2013-10-21 13:00:00.000	Domicile	11.4
2013-10-21 13:00:00.000	Gestion	0.0
2013-10-21 13:00:00.000	Gestion - Accueil Telephonique	4.3
2013-10-21 13:00:00.000	Gestion Assurances	0.5
2013-10-21 13:00:00.000	Gestion Clients	0.1
2013-10-21 13:00:00.000	Gestion DZ	0.0
2013-10-21 13:00:00.000	Gestion Relation Clienteles	0.0
2013-10-21 13:00:00.000	Gestion Renault	0.0
2013-10-21 13:00:00.000	Japon	0.3
2013-10-21 13:00:00.000	Manager	0.1
2013-10-21 13:00:00.000	Mécanicien	1.2
2013-10-21 13:00:00.000	Médical	10.1
2013-10-21 13:00:00.000	Nuit	0.0
2013-10-21 13:00:00.000	Prestataires	0.0
2013-10-21 13:00:00.000	RENAULT	0.4
2013-10-21 13:00:00.000	RTC	1.4
2013-10-21 13:00:00.000	Regulation Medicale	0.4
2013-10-21 13:00:00.000	SAP	0.2
2013-10-21 13:00:00.000	Services	21.1
2013-10-21 13:00:00.000	Tech. Axa	84.0
2013-10-21 13:00:00.000	Tech. Inter	8.1
2013-10-21 13:00:00.000	Tech. Total	22.0
2013-10-21 13:00:00.000	Téléphonie	841.2
2013-10-21 13:30:00.000	CAT	70.4
2013-10-21 13:30:00.000	CMS	0.2
2013-10-21 13:30:00.000	Domicile	15.5
2013-10-21 13:30:00.000	Gestion	0.0
2013-10-21 13:30:00.000	Gestion - Accueil Telephonique	4.7
2013-10-21 13:30:00.000	Gestion Assurances	1.0
2013-10-21 13:30:00.000	Gestion Clients	0.3
2013-10-21 13:30:00.000	Gestion DZ	0.0
2013-10-21 13:30:00.000	Gestion Relation Clienteles	0.0
2013-10-21 13:30:00.000	Gestion Renault	0.0
2013-10-21 13:30:00.000	Japon	0.3
2013-10-21 13:30:00.000	Manager	0.1
2013-10-21 13:30:00.000	Mécanicien	0.9
2013-10-21 13:30:00.000	Médical	9.2
2013-10-21 13:30:00.000	Nuit	0.0
2013-10-21 13:30:00.000	Prestataires	0.0
2013-10-21 13:30:00.000	RENAULT	0.7
2013-10-21 13:30:00.000	RTC	2.9
2013-10-21 13:30:00.000	Regulation Medicale	0.1
2013-10-21 13:30:00.000	SAP	0.8
2013-10-21 13:30:00.000	Services	27.4
2013-10-21 13:30:00.000	Tech. Axa	103.3
2013-10-21 13:30:00.000	Tech. Inter	10.4
2013-10-21 13:30:00.000	Tech. Total	20.5
2013-10-21 13:30:00.000	Téléphonie	732.6
2013-10-21 14:00:00.000	CAT	109.4
2013-10-21 14:00:00.000	CMS	0.3
2013-10-21 14:00:00.000	Domicile	19.1
2013-10-21 14:00:00.000	Gestion	0.0
2013-10-21 14:00:00.000	Gestion - Accueil Telephonique	11.1
2013-10-21 14:00:00.000	Gestion Assurances	4.2
2013-10-21 14:00:00.000	Gestion Clients	2.1
2013-10-21 14:00:00.000	Gestion DZ	0.4
2013-10-21 14:00:00.000	Gestion Relation Clienteles	0.0
2013-10-21 14:00:00.000	Gestion Renault	0.0
2013-10-21 14:00:00.000	Japon	0.3
2013-10-21 14:00:00.000	Manager	0.1
2013-10-21 14:00:00.000	Mécanicien	2.1
2013-10-21 14:00:00.000	Médical	11.6
2013-10-21 14:00:00.000	Nuit	0.1
2013-10-21 14:00:00.000	Prestataires	0.0
2013-10-21 14:00:00.000	RENAULT	0.6
2013-10-21 14:00:00.000	RTC	8.7
2013-10-21 14:00:00.000	Regulation Medicale	0.1
2013-10-21 14:00:00.000	SAP	2.9
2013-10-21 14:00:00.000	Services	32.5
2013-10-21 14:00:00.000	Tech. Axa	178.3
2013-10-21 14:00:00.000	Tech. Inter	16.6
2013-10-21 14:00:00.000	Tech. Total	39.8
2013-10-21 14:00:00.000	Téléphonie	658.1
2013-10-21 14:30:00.000	CAT	128.7
2013-10-21 14:30:00.000	CMS	0.2
2013-10-21 14:30:00.000	Domicile	28.2
2013-10-21 14:30:00.000	Gestion	0.1
2013-10-21 14:30:00.000	Gestion - Accueil Telephonique	11.3
2013-10-21 14:30:00.000	Gestion Assurances	3.8
2013-10-21 14:30:00.000	Gestion Clients	1.6
2013-10-21 14:30:00.000	Gestion DZ	0.2
2013-10-21 14:30:00.000	Gestion Relation Clienteles	0.0
2013-10-21 14:30:00.000	Gestion Renault	0.0
2013-10-21 14:30:00.000	Japon	0.2
2013-10-21 14:30:00.000	Manager	0.1
2013-10-21 14:30:00.000	Mécanicien	2.1
2013-10-21 14:30:00.000	Médical	16.7
2013-10-21 14:30:00.000	Nuit	0.0
2013-10-21 14:30:00.000	Prestataires	0.0
2013-10-21 14:30:00.000	RENAULT	0.4
2013-10-21 14:30:00.000	RTC	8.8
2013-10-21 14:30:00.000	Regulation Medicale	0.1
2013-10-21 14:30:00.000	SAP	2.7
2013-10-21 14:30:00.000	Services	37.3
2013-10-21 14:30:00.000	Tech. Axa	189.7
2013-10-21 14:30:00.000	Tech. Inter	19.2
2013-10-21 14:30:00.000	Tech. Total	37.3
2013-10-21 14:30:00.000	Téléphonie	623.2
2013-10-21 15:00:00.000	CAT	122.9
2013-10-21 15:00:00.000	CMS	0.2
2013-10-21 15:00:00.000	Domicile	29.7
2013-10-21 15:00:00.000	Gestion	0.2
2013-10-21 15:00:00.000	Gestion - Accueil Telephonique	11.5
2013-10-21 15:00:00.000	Gestion Assurances	3.3
2013-10-21 15:00:00.000	Gestion Clients	0.8
2013-10-21 15:00:00.000	Gestion DZ	0.5
2013-10-21 15:00:00.000	Gestion Relation Clienteles	0.1
2013-10-21 15:00:00.000	Gestion Renault	0.0
2013-10-21 15:00:00.000	Japon	0.3
2013-10-21 15:00:00.000	Manager	0.1
2013-10-21 15:00:00.000	Mécanicien	1.7
2013-10-21 15:00:00.000	Médical	17.0
2013-10-21 15:00:00.000	Nuit	0.0
2013-10-21 15:00:00.000	Prestataires	0.0
2013-10-21 15:00:00.000	RENAULT	1.0
2013-10-21 15:00:00.000	RTC	8.8
2013-10-21 15:00:00.000	Regulation Medicale	1.7
2013-10-21 15:00:00.000	SAP	4.6
2013-10-21 15:00:00.000	Services	39.5
2013-10-21 15:00:00.000	Tech. Axa	185.9
2013-10-21 15:00:00.000	Tech. Inter	19.4
2013-10-21 15:00:00.000	Tech. Total	38.6
2013-10-21 15:00:00.000	Téléphonie	625.3
2013-10-21 15:30:00.000	CAT	121.7
2013-10-21 15:30:00.000	CMS	0.3
2013-10-21 15:30:00.000	Domicile	31.8
2013-10-21 15:30:00.000	Gestion	0.0
2013-10-21 15:30:00.000	Gestion - Accueil Telephonique	13.5
2013-10-21 15:30:00.000	Gestion Assurances	2.3
2013-10-21 15:30:00.000	Gestion Clients	0.5
2013-10-21 15:30:00.000	Gestion DZ	0.2
2013-10-21 15:30:00.000	Gestion Relation Clienteles	0.2
2013-10-21 15:30:00.000	Gestion Renault	0.0
2013-10-21 15:30:00.000	Japon	0.6
2013-10-21 15:30:00.000	Manager	0.1
2013-10-21 15:30:00.000	Mécanicien	1.2
2013-10-21 15:30:00.000	Médical	16.5
2013-10-21 15:30:00.000	Nuit	0.0
2013-10-21 15:30:00.000	Prestataires	0.0
2013-10-21 15:30:00.000	RENAULT	1.0
2013-10-21 15:30:00.000	RTC	7.6
2013-10-21 15:30:00.000	Regulation Medicale	0.9
2013-10-21 15:30:00.000	SAP	3.7
2013-10-21 15:30:00.000	Services	37.7
2013-10-21 15:30:00.000	Tech. Axa	169.1
2013-10-21 15:30:00.000	Tech. Inter	20.9
2013-10-21 15:30:00.000	Tech. Total	34.4
2013-10-21 15:30:00.000	Téléphonie	662.9
2013-10-21 16:00:00.000	CAT	116.5
2013-10-21 16:00:00.000	CMS	0.1
2013-10-21 16:00:00.000	Domicile	31.6
2013-10-21 16:00:00.000	Gestion	0.0
2013-10-21 16:00:00.000	Gestion - Accueil Telephonique	2.5
2013-10-21 16:00:00.000	Gestion Assurances	1.7
2013-10-21 16:00:00.000	Gestion Clients	0.7
2013-10-21 16:00:00.000	Gestion DZ	0.1
2013-10-21 16:00:00.000	Gestion Relation Clienteles	0.0
2013-10-21 16:00:00.000	Gestion Renault	0.0
2013-10-21 16:00:00.000	Japon	0.5
2013-10-21 16:00:00.000	Manager	0.2
2013-10-21 16:00:00.000	Mécanicien	1.3
2013-10-21 16:00:00.000	Médical	17.1
2013-10-21 16:00:00.000	Nuit	0.0
2013-10-21 16:00:00.000	Prestataires	0.0
2013-10-21 16:00:00.000	RENAULT	1.0
2013-10-21 16:00:00.000	RTC	8.8
2013-10-21 16:00:00.000	Regulation Medicale	0.9
2013-10-21 16:00:00.000	SAP	0.9
2013-10-21 16:00:00.000	Services	37.9
2013-10-21 16:00:00.000	Tech. Axa	159.8
2013-10-21 16:00:00.000	Tech. Inter	21.7
2013-10-21 16:00:00.000	Tech. Total	34.8
2013-10-21 16:00:00.000	Téléphonie	701.0
2013-10-21 16:30:00.000	CAT	118.2
2013-10-21 16:30:00.000	CMS	0.0
2013-10-21 16:30:00.000	Domicile	29.7
2013-10-21 16:30:00.000	Gestion	0.0
2013-10-21 16:30:00.000	Gestion - Accueil Telephonique	0.6
2013-10-21 16:30:00.000	Gestion Assurances	0.1
2013-10-21 16:30:00.000	Gestion Clients	0.6
2013-10-21 16:30:00.000	Gestion DZ	0.0
2013-10-21 16:30:00.000	Gestion Relation Clienteles	0.0
2013-10-21 16:30:00.000	Gestion Renault	0.0
2013-10-21 16:30:00.000	Japon	0.0
2013-10-21 16:30:00.000	Manager	0.5
2013-10-21 16:30:00.000	Mécanicien	1.6
2013-10-21 16:30:00.000	Médical	15.6
2013-10-21 16:30:00.000	Nuit	0.1
2013-10-21 16:30:00.000	Prestataires	0.0
2013-10-21 16:30:00.000	RENAULT	0.7
2013-10-21 16:30:00.000	RTC	8.0
2013-10-21 16:30:00.000	Regulation Medicale	0.9
2013-10-21 16:30:00.000	SAP	0.6
2013-10-21 16:30:00.000	Services	29.3
2013-10-21 16:30:00.000	Tech. Axa	171.7
2013-10-21 16:30:00.000	Tech. Inter	21.1
2013-10-21 16:30:00.000	Tech. Total	36.1
2013-10-21 16:30:00.000	Téléphonie	706.3
2013-10-21 17:00:00.000	CAT	92.5
2013-10-21 17:00:00.000	CMS	0.0
2013-10-21 17:00:00.000	Domicile	24.4
2013-10-21 17:00:00.000	Gestion	0.0
2013-10-21 17:00:00.000	Gestion - Accueil Telephonique	0.0
2013-10-21 17:00:00.000	Gestion Assurances	0.0
2013-10-21 17:00:00.000	Gestion Clients	0.7
2013-10-21 17:00:00.000	Gestion DZ	0.0
2013-10-21 17:00:00.000	Gestion Relation Clienteles	0.1
2013-10-21 17:00:00.000	Gestion Renault	0.0
2013-10-21 17:00:00.000	Japon	0.0
2013-10-21 17:00:00.000	Manager	0.2
2013-10-21 17:00:00.000	Mécanicien	1.2
2013-10-21 17:00:00.000	Médical	14.7
2013-10-21 17:00:00.000	Nuit	0.1
2013-10-21 17:00:00.000	Prestataires	0.0
2013-10-21 17:00:00.000	RENAULT	0.9
2013-10-21 17:00:00.000	RTC	7.0
2013-10-21 17:00:00.000	Regulation Medicale	1.0
2013-10-21 17:00:00.000	SAP	0.1
2013-10-21 17:00:00.000	Services	32.3
2013-10-21 17:00:00.000	Tech. Axa	160.3
2013-10-21 17:00:00.000	Tech. Inter	18.7
2013-10-21 17:00:00.000	Tech. Total	36.2
2013-10-21 17:00:00.000	Téléphonie	640.6
2013-10-21 17:30:00.000	CAT	75.8
2013-10-21 17:30:00.000	CMS	0.0
2013-10-21 17:30:00.000	Domicile	12.5
2013-10-21 17:30:00.000	Gestion	0.0
2013-10-21 17:30:00.000	Gestion - Accueil Telephonique	0.0
2013-10-21 17:30:00.000	Gestion Assurances	0.0
2013-10-21 17:30:00.000	Gestion Clients	0.3
2013-10-21 17:30:00.000	Gestion DZ	0.0
2013-10-21 17:30:00.000	Gestion Relation Clienteles	0.3
2013-10-21 17:30:00.000	Gestion Renault	0.0
2013-10-21 17:30:00.000	Japon	0.0
2013-10-21 17:30:00.000	Manager	0.1
2013-10-21 17:30:00.000	Mécanicien	0.3
2013-10-21 17:30:00.000	Médical	9.3
2013-10-21 17:30:00.000	Nuit	0.1
2013-10-21 17:30:00.000	RENAULT	0.4
2013-10-21 17:30:00.000	RTC	3.3
2013-10-21 17:30:00.000	Regulation Medicale	0.8
2013-10-21 17:30:00.000	SAP	0.0
2013-10-21 17:30:00.000	Services	26.8
2013-10-21 17:30:00.000	Tech. Axa	148.9
2013-10-21 17:30:00.000	Tech. Inter	15.2
2013-10-21 17:30:00.000	Tech. Total	30.8
2013-10-21 17:30:00.000	Téléphonie	611.2
2013-10-21 18:00:00.000	CAT	54.0
2013-10-21 18:00:00.000	CMS	0.0
2013-10-21 18:00:00.000	Domicile	8.9
2013-10-21 18:00:00.000	Gestion	0.0
2013-10-21 18:00:00.000	Gestion - Accueil Telephonique	0.0
2013-10-21 18:00:00.000	Gestion Clients	0.1
2013-10-21 18:00:00.000	Gestion DZ	0.0
2013-10-21 18:00:00.000	Gestion Relation Clienteles	0.1
2013-10-21 18:00:00.000	Gestion Renault	0.0
2013-10-21 18:00:00.000	Japon	0.0
2013-10-21 18:00:00.000	Manager	0.2
2013-10-21 18:00:00.000	Mécanicien	0.1
2013-10-21 18:00:00.000	Médical	7.1
2013-10-21 18:00:00.000	Nuit	0.1
2013-10-21 18:00:00.000	RENAULT	0.6
2013-10-21 18:00:00.000	RTC	0.7
2013-10-21 18:00:00.000	Regulation Medicale	0.5
2013-10-21 18:00:00.000	SAP	0.0
2013-10-21 18:00:00.000	Services	22.6
2013-10-21 18:00:00.000	Tech. Axa	102.1
2013-10-21 18:00:00.000	Tech. Inter	13.9
2013-10-21 18:00:00.000	Tech. Total	22.5
2013-10-21 18:00:00.000	Téléphonie	577.4
2013-10-21 18:30:00.000	CAT	43.8
2013-10-21 18:30:00.000	CMS	0.0
2013-10-21 18:30:00.000	Domicile	3.8
2013-10-21 18:30:00.000	Gestion	0.0
2013-10-21 18:30:00.000	Gestion - Accueil Telephonique	0.0
2013-10-21 18:30:00.000	Gestion Clients	0.0
2013-10-21 18:30:00.000	Gestion DZ	0.0
2013-10-21 18:30:00.000	Gestion Relation Clienteles	0.0
2013-10-21 18:30:00.000	Gestion Renault	0.0
2013-10-21 18:30:00.000	Japon	0.0
2013-10-21 18:30:00.000	Manager	0.0
2013-10-21 18:30:00.000	Médical	7.4
2013-10-21 18:30:00.000	Nuit	0.1
2013-10-21 18:30:00.000	RENAULT	0.8
2013-10-21 18:30:00.000	Regulation Medicale	0.5
2013-10-21 18:30:00.000	SAP	0.0
2013-10-21 18:30:00.000	Services	14.6
2013-10-21 18:30:00.000	Tech. Axa	86.7
2013-10-21 18:30:00.000	Tech. Inter	10.0
2013-10-21 18:30:00.000	Tech. Total	14.7
2013-10-21 18:30:00.000	Téléphonie	479.1
2013-10-21 19:00:00.000	CAT	8.0
2013-10-21 19:00:00.000	CMS	0.0
2013-10-21 19:00:00.000	Domicile	1.1
2013-10-21 19:00:00.000	Gestion	0.0
2013-10-21 19:00:00.000	Gestion - Accueil Telephonique	0.1
2013-10-21 19:00:00.000	Gestion Relation Clienteles	0.0
2013-10-21 19:00:00.000	Gestion Renault	0.0
2013-10-21 19:00:00.000	Japon	0.3
2013-10-21 19:00:00.000	Manager	0.0
2013-10-21 19:00:00.000	Médical	7.1
2013-10-21 19:00:00.000	Nuit	0.1
2013-10-21 19:00:00.000	RENAULT	0.7
2013-10-21 19:00:00.000	Regulation Medicale	0.4
2013-10-21 19:00:00.000	SAP	0.0
2013-10-21 19:00:00.000	Services	12.8
2013-10-21 19:00:00.000	Tech. Axa	65.9
2013-10-21 19:00:00.000	Tech. Inter	7.5
2013-10-21 19:00:00.000	Tech. Total	12.6
2013-10-21 19:00:00.000	Téléphonie	366.8
2013-10-21 19:30:00.000	CMS	0.0
2013-10-21 19:30:00.000	Domicile	2.1
2013-10-21 19:30:00.000	Gestion	0.0
2013-10-21 19:30:00.000	Gestion - Accueil Telephonique	0.0
2013-10-21 19:30:00.000	Gestion Relation Clienteles	0.0
2013-10-21 19:30:00.000	Gestion Renault	0.0
2013-10-21 19:30:00.000	Japon	0.1
2013-10-21 19:30:00.000	Manager	0.0
2013-10-21 19:30:00.000	Médical	7.1
2013-10-21 19:30:00.000	Nuit	0.1
2013-10-21 19:30:00.000	RENAULT	0.1
2013-10-21 19:30:00.000	Regulation Medicale	0.3
2013-10-21 19:30:00.000	SAP	0.0
2013-10-21 19:30:00.000	Services	7.5
2013-10-21 19:30:00.000	Tech. Axa	50.2
2013-10-21 19:30:00.000	Tech. Inter	7.2
2013-10-21 19:30:00.000	Tech. Total	7.3
2013-10-21 19:30:00.000	Téléphonie	309.0
2013-10-21 20:00:00.000	CMS	0.0
2013-10-21 20:00:00.000	Domicile	1.1
2013-10-21 20:00:00.000	Gestion	0.0
2013-10-21 20:00:00.000	Gestion - Accueil Telephonique	0.0
2013-10-21 20:00:00.000	Gestion Relation Clienteles	0.0
2013-10-21 20:00:00.000	Gestion Renault	0.0
2013-10-21 20:00:00.000	Japon	0.1
2013-10-21 20:00:00.000	Manager	0.0
2013-10-21 20:00:00.000	Médical	6.2
2013-10-21 20:00:00.000	Nuit	0.1
2013-10-21 20:00:00.000	RENAULT	0.1
2013-10-21 20:00:00.000	Regulation Medicale	0.5
2013-10-21 20:00:00.000	SAP	0.0
2013-10-21 20:00:00.000	Services	3.8
2013-10-21 20:00:00.000	Tech. Axa	44.4
2013-10-21 20:00:00.000	Tech. Inter	8.0
2013-10-21 20:00:00.000	Tech. Total	6.6
2013-10-21 20:00:00.000	Téléphonie	248.9
2013-10-21 20:30:00.000	CAT	0.5
2013-10-21 20:30:00.000	Domicile	1.1
2013-10-21 20:30:00.000	Gestion	0.0
2013-10-21 20:30:00.000	Gestion - Accueil Telephonique	0.0
2013-10-21 20:30:00.000	Gestion Relation Clienteles	0.0
2013-10-21 20:30:00.000	Gestion Renault	0.0
2013-10-21 20:30:00.000	Japon	0.0
2013-10-21 20:30:00.000	Manager	0.0
2013-10-21 20:30:00.000	Médical	6.7
2013-10-21 20:30:00.000	Nuit	0.1
2013-10-21 20:30:00.000	RENAULT	0.1
2013-10-21 20:30:00.000	Regulation Medicale	0.6
2013-10-21 20:30:00.000	SAP	0.0
2013-10-21 20:30:00.000	Services	4.3
2013-10-21 20:30:00.000	Tech. Axa	33.5
2013-10-21 20:30:00.000	Tech. Inter	6.7
2013-10-21 20:30:00.000	Tech. Total	4.2
2013-10-21 20:30:00.000	Téléphonie	182.2
2013-10-21 21:00:00.000	Domicile	0.6
2013-10-21 21:00:00.000	Gestion	0.0
2013-10-21 21:00:00.000	Gestion - Accueil Telephonique	0.0
2013-10-21 21:00:00.000	Gestion Relation Clienteles	0.0
2013-10-21 21:00:00.000	Gestion Renault	0.0
2013-10-21 21:00:00.000	Japon	0.0
2013-10-21 21:00:00.000	Manager	0.0
2013-10-21 21:00:00.000	Médical	4.3
2013-10-21 21:00:00.000	Nuit	0.1
2013-10-21 21:00:00.000	RENAULT	0.0
2013-10-21 21:00:00.000	Regulation Medicale	0.4
2013-10-21 21:00:00.000	SAP	0.0
2013-10-21 21:00:00.000	Services	3.8
2013-10-21 21:00:00.000	Tech. Axa	27.6
2013-10-21 21:00:00.000	Tech. Inter	6.1
2013-10-21 21:00:00.000	Tech. Total	4.4
2013-10-21 21:00:00.000	Téléphonie	131.6
2013-10-21 21:30:00.000	Domicile	0.2
2013-10-21 21:30:00.000	Gestion	0.0
2013-10-21 21:30:00.000	Gestion - Accueil Telephonique	0.0
2013-10-21 21:30:00.000	Gestion Relation Clienteles	0.0
2013-10-21 21:30:00.000	Gestion Renault	0.0
2013-10-21 21:30:00.000	Japon	0.0
2013-10-21 21:30:00.000	Manager	0.0
2013-10-21 21:30:00.000	Médical	2.9
2013-10-21 21:30:00.000	Nuit	0.1
2013-10-21 21:30:00.000	RENAULT	0.0
2013-10-21 21:30:00.000	Regulation Medicale	0.4
2013-10-21 21:30:00.000	SAP	0.0
2013-10-21 21:30:00.000	Services	1.7
2013-10-21 21:30:00.000	Tech. Axa	18.5
2013-10-21 21:30:00.000	Tech. Inter	4.8
2013-10-21 21:30:00.000	Tech. Total	3.6
2013-10-21 21:30:00.000	Téléphonie	98.6
2013-10-21 22:00:00.000	Domicile	0.3
2013-10-21 22:00:00.000	Gestion	0.0
2013-10-21 22:00:00.000	Gestion - Accueil Telephonique	0.0
2013-10-21 22:00:00.000	Gestion Relation Clienteles	0.0
2013-10-21 22:00:00.000	Gestion Renault	0.0
2013-10-21 22:00:00.000	Japon	0.0
2013-10-21 22:00:00.000	Manager	0.0
2013-10-21 22:00:00.000	Médical	3.7
2013-10-21 22:00:00.000	Nuit	0.0
2013-10-21 22:00:00.000	RENAULT	3.8
2013-10-21 22:00:00.000	Regulation Medicale	0.1
2013-10-21 22:00:00.000	SAP	0.0
2013-10-21 22:00:00.000	Services	2.1
2013-10-21 22:00:00.000	Tech. Axa	17.6
2013-10-21 22:00:00.000	Tech. Inter	5.0
2013-10-21 22:00:00.000	Tech. Total	1.3
2013-10-21 22:00:00.000	Téléphonie	97.4
2013-10-21 22:30:00.000	Domicile	0.6
2013-10-21 22:30:00.000	Gestion	0.0
2013-10-21 22:30:00.000	Gestion - Accueil Telephonique	0.0
2013-10-21 22:30:00.000	Gestion Relation Clienteles	0.0
2013-10-21 22:30:00.000	Gestion Renault	0.0
2013-10-21 22:30:00.000	Japon	0.0
2013-10-21 22:30:00.000	Manager	0.0
2013-10-21 22:30:00.000	Médical	2.1
2013-10-21 22:30:00.000	Nuit	0.0
2013-10-21 22:30:00.000	RENAULT	2.0
2013-10-21 22:30:00.000	Regulation Medicale	0.0
2013-10-21 22:30:00.000	SAP	0.0
2013-10-21 22:30:00.000	Services	1.8
2013-10-21 22:30:00.000	Tech. Axa	10.0
2013-10-21 22:30:00.000	Tech. Inter	2.2
2013-10-21 22:30:00.000	Tech. Total	1.8
2013-10-21 22:30:00.000	Téléphonie	64.5
2013-10-21 23:00:00.000	Domicile	0.0
2013-10-21 23:00:00.000	Gestion	0.0
2013-10-21 23:00:00.000	Gestion - Accueil Telephonique	0.0
2013-10-21 23:00:00.000	Gestion Relation Clienteles	0.0
2013-10-21 23:00:00.000	Gestion Renault	0.0
2013-10-21 23:00:00.000	Japon	0.0
2013-10-21 23:00:00.000	Manager	0.0
2013-10-21 23:00:00.000	Médical	2.8
2013-10-21 23:00:00.000	Nuit	0.4
2013-10-21 23:00:00.000	RENAULT	1.1
2013-10-21 23:00:00.000	Regulation Medicale	0.1
2013-10-21 23:00:00.000	SAP	0.0
2013-10-21 23:00:00.000	Services	0.9
2013-10-21 23:00:00.000	Tech. Axa	9.1
2013-10-21 23:00:00.000	Tech. Inter	1.9
2013-10-21 23:00:00.000	Tech. Total	1.3
2013-10-21 23:00:00.000	Téléphonie	47.3
2013-10-21 23:30:00.000	Domicile	0.0
2013-10-21 23:30:00.000	Gestion	0.0
2013-10-21 23:30:00.000	Gestion - Accueil Telephonique	0.0
2013-10-21 23:30:00.000	Gestion Relation Clienteles	0.0
2013-10-21 23:30:00.000	Gestion Renault	0.0
2013-10-21 23:30:00.000	Japon	0.0
2013-10-21 23:30:00.000	Manager	0.0
2013-10-21 23:30:00.000	Médical	4.1
2013-10-21 23:30:00.000	Nuit	0.5
2013-10-21 23:30:00.000	RENAULT	0.8
2013-10-21 23:30:00.000	Regulation Medicale	0.2
2013-10-21 23:30:00.000	SAP	0.0
2013-10-21 23:30:00.000	Services	2.1
2013-10-21 23:30:00.000	Tech. Axa	7.6
2013-10-21 23:30:00.000	Tech. Inter	2.4
2013-10-21 23:30:00.000	Tech. Total	1.1
2013-10-21 23:30:00.000	Téléphonie	33.4
2013-10-22 00:00:00.000	Domicile	0.4
2013-10-22 00:00:00.000	Gestion	0.0
2013-10-22 00:00:00.000	Gestion - Accueil Telephonique	0.0
2013-10-22 00:00:00.000	Gestion Relation Clienteles	0.0
2013-10-22 00:00:00.000	Gestion Renault	0.0
2013-10-22 00:00:00.000	Japon	0.0
2013-10-22 00:00:00.000	Médical	2.0
2013-10-22 00:00:00.000	Nuit	0.1
2013-10-22 00:00:00.000	RENAULT	3.7
2013-10-22 00:00:00.000	Regulation Medicale	0.0
2013-10-22 00:00:00.000	SAP	0.0
2013-10-22 00:00:00.000	Services	0.8
2013-10-22 00:00:00.000	Tech. Axa	8.5
2013-10-22 00:00:00.000	Tech. Inter	1.7
2013-10-22 00:00:00.000	Tech. Total	1.5
2013-10-22 00:00:00.000	Téléphonie	23.4
2013-10-22 00:30:00.000	Domicile	0.3
2013-10-22 00:30:00.000	Gestion	0.0
2013-10-22 00:30:00.000	Gestion - Accueil Telephonique	0.0
2013-10-22 00:30:00.000	Gestion Relation Clienteles	0.0
2013-10-22 00:30:00.000	Gestion Renault	0.0
2013-10-22 00:30:00.000	Japon	0.0
2013-10-22 00:30:00.000	Médical	1.6
2013-10-22 00:30:00.000	Nuit	0.0
2013-10-22 00:30:00.000	RENAULT	3.8
2013-10-22 00:30:00.000	Regulation Medicale	0.0
2013-10-22 00:30:00.000	SAP	0.0
2013-10-22 00:30:00.000	Services	0.4
2013-10-22 00:30:00.000	Tech. Axa	7.6
2013-10-22 00:30:00.000	Tech. Inter	2.1
2013-10-22 00:30:00.000	Tech. Total	1.2
2013-10-22 00:30:00.000	Téléphonie	21.5
2013-10-22 01:00:00.000	Domicile	0.4
2013-10-22 01:00:00.000	Gestion	0.0
2013-10-22 01:00:00.000	Gestion - Accueil Telephonique	0.0
2013-10-22 01:00:00.000	Gestion Relation Clienteles	0.0
2013-10-22 01:00:00.000	Gestion Renault	0.0
2013-10-22 01:00:00.000	Japon	0.0
2013-10-22 01:00:00.000	Médical	0.1
2013-10-22 01:00:00.000	Nuit	0.0
2013-10-22 01:00:00.000	RENAULT	3.8
2013-10-22 01:00:00.000	Regulation Medicale	0.0
2013-10-22 01:00:00.000	SAP	0.0
2013-10-22 01:00:00.000	Services	0.3
2013-10-22 01:00:00.000	Tech. Axa	5.8
2013-10-22 01:00:00.000	Tech. Inter	0.9
2013-10-22 01:00:00.000	Tech. Total	0.7
2013-10-22 01:00:00.000	Téléphonie	19.2
2013-10-22 01:30:00.000	Domicile	0.0
2013-10-22 01:30:00.000	Gestion	0.0
2013-10-22 01:30:00.000	Gestion - Accueil Telephonique	0.0
2013-10-22 01:30:00.000	Gestion Relation Clienteles	0.0
2013-10-22 01:30:00.000	Gestion Renault	0.0
2013-10-22 01:30:00.000	Japon	0.0
2013-10-22 01:30:00.000	Médical	0.9
2013-10-22 01:30:00.000	Nuit	0.0
2013-10-22 01:30:00.000	RENAULT	3.6
2013-10-22 01:30:00.000	Regulation Medicale	0.0
2013-10-22 01:30:00.000	SAP	0.0
2013-10-22 01:30:00.000	Services	0.0
2013-10-22 01:30:00.000	Tech. Axa	3.0
2013-10-22 01:30:00.000	Tech. Inter	0.4
2013-10-22 01:30:00.000	Tech. Total	1.2
2013-10-22 01:30:00.000	Téléphonie	12.7
2013-10-22 02:00:00.000	Domicile	0.0
